Station Name,Address,Latitude,Longitude,Connector Type,Quantity,Type,Unnamed: 7,street_name,zip_code
TNLP011472,11HS Bosboom Toussaintstraat 1054 AL,52.36567,4.876487,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Bosboom Toussaintstraat,1054 AL
TNLP011473,110IV Uiterwaardenstraat 1079 CG,52.34273,4.905942,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Uiterwaardenstraat,1079 CG
TNLP011466,8l Sierenborch 1043 BA,52.39057,4.804612,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Sierenborch,1043 BA
TNLP011467,17 Derde Hugo de Grootstraat 1052 LK,52.37375,4.87164,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Derde Hugo de Grootstraat,1052 LK
TNLP011469,104 Rengerskerkestraat 1069 HV,52.35445,4.793673,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Rengerskerkestraat,1069 HV
TNLP011460,11 Jan de Jonghstraat 1063 MA,52.37923,4.82574,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Jan de Jonghstraat,1063 MA
TNLP011463,15 Formosastraat 1094 SW,52.35989,4.933958,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Formosastraat,1094 SW
TNLP011465,1 Zilverplevierstraat 1025 AW,52.39881,4.944559,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Zilverplevierstraat,1025 AW
TNLP011456,11III Katwijkstraat 1059 XL,52.35099,4.846835,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Katwijkstraat,1059 XL
TNLP011457,90 Hoekenes 1068 NA,52.35301,4.802367,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Hoekenes,1068 NA
TNLP011449,2B Gerard Brandtstraat 1054 JJ,52.36132,4.867445,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Gerard Brandtstraat,1054 JJ
TNLP011454,132 Maldenhof 1106 EV,52.30374,4.965862,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Maldenhof,1106 EV
TNLP011455,37h Sanderijnstraat 1055 BP,52.37758,4.850541,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Sanderijnstraat,1055 BP
TNLP011442,16 Jan van Schaffelaarplantsoen 1061 BS,52.37934,4.843082,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Jan van Schaffelaarplantsoen,1061 BS
TNLP011448,97-33 Wethouder Driessenstraat 1107 XH,52.29183,4.984644,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Wethouder Driessenstraat,1107 XH
TNLP011438,45IV Nierkerkestraat 1069 JC,52.35386,4.794226,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Nierkerkestraat,1069 JC
TNLP011439,2A De Wittenkade 1051 AA,52.38517,4.879572,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,De Wittenkade,1051 AA
TNLP011432,121 Kelbergen 1104 LE,52.31249,4.976084,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Kelbergen,1104 LE
TNLP011433,65 Johann Keplerstraat 1098 HK,52.35462,4.938861,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Johann Keplerstraat,1098 HK
TNLP011434,204 Jan Vrijmanstraat 1087 MC,52.34665,5.008294,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Jan Vrijmanstraat,1087 MC
TNLP011435,361 Hoofdweg 1056 DC,52.3714,4.849263,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Hoofdweg,1056 DC
TNLP011428,8 Anton Constandsestraat 1097 HX,52.34688,4.921845,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Anton Constandsestraat,1097 HX
TNLP011429,Waddendijk 1025 PT,52.39429,4.927625,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,,1025 PT
TNLP011430,404 Revaleiland 1014 ZE,52.39388,4.881478,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Revaleiland,1014 ZE
TNLP011424,746C Prinsengracht 1017 LC,52.36141,4.895744,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Prinsengracht,1017 LC
TNLP011425,29 Haringvlietstraat 1078 JZ,52.3459,4.886787,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Haringvlietstraat,1078 JZ
TNLP011426,63 Spinozastraat 1018 WV,52.36197,4.912637,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Spinozastraat,1018 WV
TNLP011418,85 Jean Desmetstraat 1087 DB,52.35953,4.99458,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Jean Desmetstraat,1087 DB
TNLP011419,8 Voordek 1034 SR,52.41112,4.916856,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Voordek,1034 SR
TNLP011421,37 Nierkerkestraat 1069 JC,52.35376,4.794294,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Nierkerkestraat,1069 JC
TNLP011415,271B Bestevāerstraat 1055 TP,52.38072,4.855845,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Bestevāerstraat,1055 TP
TNLP011410,11 Ingenhouszhof 1097 GL,52.34718,4.935313,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Ingenhouszhof,1097 GL
TNLP011411,884 Loenermark 1025 VP,52.39814,4.930687,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Loenermark,1025 VP
TNLP011413,7II Waalstraat 1078 BN,52.34736,4.900084,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Waalstraat,1078 BN
TNLP011407,16h Okeghemstraat 1075 PM,52.35173,4.862766,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Okeghemstraat,1075 PM
TNLP011408,17 Overleg 1068 RK,52.35566,4.806448,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Overleg,1068 RK
TNLP011409,163 Gooise Kant 1104 SE,52.31281,4.968325,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Gooise Kant,1104 SE
TNLP011401,13HS Theophile de Bockstraat 1058 TV,52.35483,4.850309,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Theophile de Bockstraat,1058 TV
TNLP011404,37I Jan de Greefstraat 1067 HM,52.38089,4.79918,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Jan de Greefstraat,1067 HM
TNLP011406,6 Haparandadam 1013 AK,52.39658,4.880694,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Haparandadam,1013 AK
TNLP011393,9HS Louise de Colignystraat 1055 XC,52.38077,4.857703,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Louise de Colignystraat,1055 XC
TNLP011398,40 Tom Schreursweg 1067 HR,52.38158,4.783476,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Tom Schreursweg,1067 HR
TNLP011400,6HS Hectorstraat 1076 PR,52.34608,4.864919,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Hectorstraat,1076 PR
TNLP011388,34 Tielstraat 1107 PZ,52.29194,4.968935,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Tielstraat,1107 PZ
TNLP011390,1163 Sumatrakade 1019 RH,52.37939,4.926362,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Sumatrakade,1019 RH
TNLP011381,69 Lichterstraat 1034 HM,52.40554,4.912235,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Lichterstraat,1034 HM
TNLP011383,44 Mary Zeldenruststraat 1091 DN,52.3603,4.913752,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Mary Zeldenruststraat,1091 DN
TNLP011386,79I Valeriusstraat 1071 MG,52.35427,4.869475,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Valeriusstraat,1071 MG
TNLP011374,58 Ben van Meerendonkstraat 1087 LA,52.35132,5.007414,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Ben van Meerendonkstraat,1087 LA
TNLP011379,2 Rapenburgerplein 1011 VA,52.37039,4.911013,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Rapenburgerplein,1011 VA
TNLP011370,371 Mijehof 1106 HK,52.30103,4.97216,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Mijehof,1106 HK
TNLP011372,152HS Maassluisstraat 1062 GH,52.34968,4.835519,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Maassluisstraat,1062 GH
TNLP011373,88 Kiekstraat 1087 JB,52.35532,4.999494,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Kiekstraat,1087 JB
TNLP011363,2 Purmerplein 1023 BD,52.3911,4.943202,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Purmerplein,1023 BD
TNLP011369,312HS Govert Flinckstraat 1073 CJ,52.35479,4.89145,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Govert Flinckstraat,1073 CJ
TNLP011360,893 Van Nijenrodeweg 1081 BH,52.32756,4.863669,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Van Nijenrodeweg,1081 BH
TNLP011361,11HS Bentinckstraat 1051 GC,52.38356,4.873985,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Bentinckstraat,1051 GC
TNLP011355,1S Bankastraat 1094 CZ,52.36493,4.931866,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Bankastraat,1094 CZ
TNLP011359,141B Balistraat 1094 JK,52.36328,4.93918,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Balistraat,1094 JK
TNLP011351,11 Brinkstraat 1097 VG,52.34242,4.946721,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Brinkstraat,1097 VG
TNLP011352,18 Beek en Hoff 1068 DH,52.3613,4.800841,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Beek en Hoff,1068 DH
TNLP011353,21 Berzeliusstraat 1097 JZ,52.34921,4.93294,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Berzeliusstraat,1097 JZ
TNLP011345,36D Levantplein 1019 MK,52.37648,4.94191,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Levantplein,1019 MK
TNLP011348,25 Memlingstraat 1077 LR,52.34924,4.874926,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Memlingstraat,1077 LR
TNLP011350,3I Emmaplein 1075 AW,52.35445,4.863279,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Emmaplein,1075 AW
TNLP011341,45HS Derde Schinkelstraat 1075 TK,52.35281,4.854433,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Derde Schinkelstraat,1075 TK
TNLP011342,19III Gloriantstraat 1055 CW,52.37906,4.85328,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Gloriantstraat,1055 CW
TNLP011343,6 Boerhaaveplein 1091 AS,52.35937,4.912325,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Boerhaaveplein,1091 AS
TNLP011335,22I Nieuwe Prinsengracht 1018 XJ,52.36314,4.905796,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Nieuwe Prinsengracht,1018 XJ
TNLP011336,7 Dwergpalmstraat 1104 DG,52.319,4.982525,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Dwergpalmstraat,1104 DG
TNLP011331,187A Meeuwenlaan 1021 JD,52.38588,4.918946,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Meeuwenlaan,1021 JD
TNLP011332,163II Plantage Muidergracht 1018 TT,52.36401,4.917781,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Plantage Muidergracht,1018 TT
TNLP011333,32 Millingenhof 1106 KB,52.29756,4.967969,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Millingenhof,1106 KB
TNLP011330,25I Reinier Claeszenstraat 1056 WD,52.37284,4.862036,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Reinier Claeszenstraat,1056 WD
TNLP011324,18 Eerste Boerhaavestraat 1091 SB,52.35804,4.907368,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Eerste Boerhaavestraat,1091 SB
TNLP011325,1 Van Baerlestraat 1071 AJ,52.3601,4.877488,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Van Baerlestraat,1071 AJ
TNLP011320,164 Buitenveldertselaan 1081 AC,52.32526,4.867876,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Buitenveldertselaan,1081 AC
TNLP011321,15 James Bradleystraat 1086 ZM,52.36034,4.979848,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,James Bradleystraat,1086 ZM
TNLP011323,760 s108 1081 JK,52.33171,4.857225,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,s108,1081 JK
TNLP011315,152III Rooseveltlaan 1078 NS,52.34355,4.898008,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Rooseveltlaan,1078 NS
TNLP011316,18 Pond Sterlinglaan 1060 RS,52.34899,4.789343,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Pond Sterlinglaan,1060 RS
TNLP011317,142 Feike de Boerlaan 1019 MP,52.37115,4.94258,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Feike de Boerlaan,1019 MP
TNLP011305,191 Jisperveldstraat 1024 AK,52.39829,4.950139,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Jisperveldstraat,1024 AK
TNLP011307,99 Carolina MacGillavrylaan 1098 XA,52.35791,4.944592,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Carolina MacGillavrylaan,1098 XA
TNLP011314,56HS Van Boetzelaerstraat 1051 CX,52.3825,4.873369,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Van Boetzelaerstraat,1051 CX
TNLP011299,162-170 Turnhoutplantsoen 1066 NX,52.34843,4.808909,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Turnhoutplantsoen,1066 NX
TNLP011303,63D Prinseneiland 1013 LM,52.38629,4.886743,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Prinseneiland,1013 LM
TNLP011304,9 Centimehof 1060 SN,52.34622,4.787062,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Centimehof,1060 SN
TNLP011296,77 Barentszplein 1013 NJ,52.38901,4.890032,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Barentszplein,1013 NJ
TNLP011297,2 Wognumerplantsoen 1023 EP,52.38736,4.948483,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Wognumerplantsoen,1023 EP
TNLP011298,68 Floraweg 1032 ZD,52.40017,4.917109,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Floraweg,1032 ZD
TNLP011294,41III Van Oldenbarneveldtstraat 1052 JS,52.37624,4.875119,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Van Oldenbarneveldtstraat,1052 JS
TNLP011295,30 Des Présstraat 1075 NZ,52.34978,4.860706,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,regular public and semi-public charging points,Des Présstraat,1075 NZ
