Station Name,Address,Latitude,Longitude,Connector Type,Quantity,Type,street_name
De Lofts Amsterdam,14e6 Spaklerweg 1096 BA,52.33958,4.920138,TYPE 2,10,Regular Public & Semi-Public Charging Points (AC):,Spaklerweg
Elbizz/59269917,14e6 Spaklerweg 1096 BA,52.33958,4.920138,TYPE 2,10,Regular Public & Semi-Public Charging Points (AC):,Spaklerweg
50five Exploitatie/55696427,3 Thomas R. Malthusstraat 1066 JR,52.33986,4.823993,TYPE 2,10,Regular Public & Semi-Public Charging Points (AC):,Thomas R. Malthusstraat
Overhoeksplein 1,23g Overhoeksplein 1031 KS,52.38392,4.902664,TYPE 2,9,Regular Public & Semi-Public Charging Points (AC):,Overhoeksplein
undefined,106a Naritaweg 1043 CA,52.38815,4.823978,TYPE 2,9,Regular Public & Semi-Public Charging Points (AC):,Naritaweg
undefined,2 Paalbergweg 1105 AG,52.30009,4.953319,TYPE 2,9,Regular Public & Semi-Public Charging Points (AC):,Paalbergweg
undefined,199 Bercylaan 1031 KP,52.38468,4.903458,TYPE 2,9,Regular Public & Semi-Public Charging Points (AC):,Bercylaan
Narva-eiland,133 Narva-eiland 1014 ZJ,52.39318,4.88126,TYPE 2,9,Regular Public & Semi-Public Charging Points (AC):,Narva-eiland
Overhoeksplein 1,199 Bercylaan 1031 KP,52.38468,4.903458,TYPE 2,9,Regular Public & Semi-Public Charging Points (AC):,Bercylaan
Mondriaantoren,2 Amstelplein 1096 BC,52.34436,4.916629,TYPE 2,9,Regular Public & Semi-Public Charging Points (AC):,Amstelplein
INIT (6e verdieping),623 Oostenburgermiddenstraat 1018 LH,52.37277,4.929316,TYPE 2,9,Regular Public & Semi-Public Charging Points (AC):,Oostenburgermiddenstraat
50five Exploitatie/2410,623 Oostenburgermiddenstraat 1018 LH,52.37277,4.929316,TYPE 2,9,Regular Public & Semi-Public Charging Points (AC):,Oostenburgermiddenstraat
Maja Stuwadoors Pier Azie 10,8 Pier Aziė 1013 BT,52.40579,4.866497,TYPE 2,8,Regular Public & Semi-Public Charging Points (AC):,Pier Aziė
Maja Stuwadoors Pier Azie 10,8 Pier Aziė 1013 BT,52.40579,4.866497,TYPE 2,8,Regular Public & Semi-Public Charging Points (AC):,Pier Aziė
Zekeringstraat 46,44K Zekeringstraat 1014 BT,52.39737,4.848916,TYPE 2,8,Regular Public & Semi-Public Charging Points (AC):,Zekeringstraat
Jan Tooropstraat 162,162 Jan Tooropstraat 1061 AE,52.37013,4.840466,TYPE 2,8,Regular Public & Semi-Public Charging Points (AC):,Jan Tooropstraat
Bullewijck,17 Hogehilweg 1101 CB,52.30778,4.94748,TYPE 2,8,Regular Public & Semi-Public Charging Points (AC):,Hogehilweg
EQUANS Fletcher/89880720,50 Schepenbergweg 1105 BN,52.29247,4.944465,TYPE 2,8,Regular Public & Semi-Public Charging Points (AC):,Schepenbergweg
Streetplug/89006315,8a Danzigerkade 1013 AP,52.39755,4.877608,TYPE 2,8,Regular Public & Semi-Public Charging Points (AC):,Danzigerkade
Charge point Eneco,5 Pijlsteeg 1012 HH,52.37267,4.894246,TYPE 2,8,Regular Public & Semi-Public Charging Points (AC):,Pijlsteeg
Charge point Eneco,Karspeldreef 1101 CJ,52.30576,4.94881,TYPE 2,8,Regular Public & Semi-Public Charging Points (AC):,
TNLP011182,15 Streefkerkstraat 1107 LM,52.29372,4.98555,TYPE 2,8,Regular Public & Semi-Public Charging Points (AC):,Streefkerkstraat
AMS-0404 LAADPLEIN,59B Populierenweg 1092 ER,52.35703,4.922673,TYPE 2,8,Regular Public & Semi-Public Charging Points (AC):,Populierenweg
Amsterdam DC60 HUB,Holterbergweg 1101,52.31101,4.937447,CCS2,8,fast charging points,Holterbergweg 
AMS-1425,230 Louise Wentstraat 1018 MS,52.36541,4.923316,TYPE 2,8,Regular Public & Semi-Public Charging Points (AC):,Louise Wentstraat
Charge point GreenFlux,1III Jan van Riebeekstraat 1057 ZW,52.37067,4.858024,TYPE 2,8,Regular Public & Semi-Public Charging Points (AC):,Jan van Riebeekstraat
Daniel goedkoopstraat,7 Daniėl Goedkoopstraat 1096 BD,52.33543,4.920622,TYPE 2,8,Regular Public & Semi-Public Charging Points (AC):,Daniėl Goedkoopstraat
Shell Recharge Zwart Shell,39 Maroastraat 1060 LG,52.35485,4.768739,CHAdeMO,4,fast charging points,Maroastraat
AMS-1315,57C Volkerakstraat 1078 XP,52.34481,4.8886,TYPE 2,8,Regular Public & Semi-Public Charging Points (AC):,Volkerakstraat
AMS-1647,2 Egelenburg 1081 GK,52.32829,4.863337,TYPE 2,8,Regular Public & Semi-Public Charging Points (AC):,Egelenburg
TNLP010210,47 tt. Melissaweg 1033 SP,52.40656,4.884596,TYPE 2,8,Regular Public & Semi-Public Charging Points (AC):,tt. Melissaweg
Amsterdam DC60 HUB,Holterbergweg 1101,52.31101,4.937447,CCS2,8,fast charging points,Holterbergweg 
AMS-4695,506 Science Park 1098 XH,52.3557,4.958841,TYPE 2,8,Regular Public & Semi-Public Charging Points (AC):,Science Park
TNLP010211,1288 Bijlmerdreef 1103 JZ,52.32277,4.972916,TYPE 2,8,Regular Public & Semi-Public Charging Points (AC):,Bijlmerdreef
AMS-4685,64 Radioweg 1098 NJ,52.34912,4.945293,TYPE 2,8,Regular Public & Semi-Public Charging Points (AC):,Radioweg
AMS-1600,417 Eva Besnyöstraat 1087 LG,52.3505,5.007293,TYPE 2,8,Regular Public & Semi-Public Charging Points (AC):,Eva Besnyöstraat
AMS-0761,1259 Bijlmerdreef 1103 TV,52.32283,4.975436,TYPE 2,8,Regular Public & Semi-Public Charging Points (AC):,Bijlmerdreef
AMS-0649,1a Raamplein 1016 XK,52.36621,4.880872,TYPE 2,8,Regular Public & Semi-Public Charging Points (AC):,Raamplein
Naritaweg 70,106a Naritaweg 1043 CA,52.38815,4.823978,TYPE 2,8,Regular Public & Semi-Public Charging Points (AC):,Naritaweg
Van der Boechorststraat 38,Van der Boechorststraat 1081 BT,52.33161,4.861828,TYPE 2,8,Regular Public & Semi-Public Charging Points (AC):,der Boechorststraat
La Guardiaweg 36,36 La Guardiaweg 1043 DJ,52.39124,4.839309,TYPE 2,8,Regular Public & Semi-Public Charging Points (AC):,La Guardiaweg
Parnassusweg 280,701 Parnassusweg 1077 DG,52.34039,4.868951,TYPE 2,8,Regular Public & Semi-Public Charging Points (AC):,Parnassusweg
SLEGO 2,1 Slego 1046 BM,52.39422,4.787296,TYPE 2,8,Regular Public & Semi-Public Charging Points (AC):,Slego
Gantelweg 5,7 Kwadrantweg 1042 AG,52.40051,4.829759,TYPE 2,8,Regular Public & Semi-Public Charging Points (AC):,Kwadrantweg
Naritaweg 3,7 Naritaweg 1043 BP,52.38752,4.835394,TYPE 2,8,Regular Public & Semi-Public Charging Points (AC):,Naritaweg
Kwadrantweg 7,7 Kwadrantweg 1042 AG,52.40051,4.829759,TYPE 2,8,Regular Public & Semi-Public Charging Points (AC):,Kwadrantweg
undefined,20E Paasheuvelweg 1105 BJ,52.29706,4.951633,TYPE 2,8,Regular Public & Semi-Public Charging Points (AC):,Paasheuvelweg
undefined,123 Plesmanlaan 1066 CX,52.3497,4.824559,TYPE 2,8,Regular Public & Semi-Public Charging Points (AC):,Plesmanlaan
undefined,1 Slego 1046 BM,52.39422,4.787296,TYPE 2,8,Regular Public & Semi-Public Charging Points (AC):,Slego
undefined,20 Molenwerf 1055 NT,52.3859,4.848909,TYPE 2,8,Regular Public & Semi-Public Charging Points (AC):,Molenwerf
undefined,38 Van der Boechorststraat 1081 BT,52.3294,4.860436,TYPE 2,8,Regular Public & Semi-Public Charging Points (AC):,Van der Boechorststraat
undefined,3 Naritaweg 1043 BP,52.38752,4.835393,TYPE 2,8,Regular Public & Semi-Public Charging Points (AC):,Naritaweg
undefined,11 Haarlerbergweg 1101 CH,52.30252,4.952597,TYPE 2,8,Regular Public & Semi-Public Charging Points (AC):,Haarlerbergweg
undefined,162 Jan Tooropstraat 1061 AE,52.37013,4.840466,TYPE 2,8,Regular Public & Semi-Public Charging Points (AC):,Jan Tooropstraat
undefined,36 La Guardiaweg 1043 DJ,52.39124,4.839309,TYPE 2,8,Regular Public & Semi-Public Charging Points (AC):,La Guardiaweg
P21 AMS Markenhoven,200 Anne Frankstraat 1011 SZ,52.36989,4.908441,TYPE 2,8,Regular Public & Semi-Public Charging Points (AC):,Anne Frankstraat
Bos en Lommerplantsoen 1,69 G Bos en Lommerplantsoen 1055 AA,52.37573,4.844215,TYPE 2,8,Regular Public & Semi-Public Charging Points (AC):,G Bos en Lommerplantsoen
P21 AMS,186 Tasmanstraat 1013 AH,52.39153,4.884921,TYPE 2,8,Regular Public & Semi-Public Charging Points (AC):,Tasmanstraat
Greenflux/7981d3ef-89f0-41cf-88d1-d7f9d2d83130,111 Johan Huizingalaan 1066 VH,52.34156,4.827491,TYPE 2,8,Regular Public & Semi-Public Charging Points (AC):,Johan Huizingalaan
Parnassusweg 280,300 Parnassusweg 1081 LC,52.33754,4.868344,TYPE 2,8,Regular Public & Semi-Public Charging Points (AC):,Parnassusweg
Naritaweg 3,3 Naritaweg 1043 BP,52.38752,4.835393,TYPE 2,8,Regular Public & Semi-Public Charging Points (AC):,Naritaweg
SLEGO 2,1 Slego 1046 BM,52.39422,4.787296,TYPE 2,8,Regular Public & Semi-Public Charging Points (AC):,Slego
La Guardiaweg 36,36 La Guardiaweg 1043 DJ,52.39124,4.839309,TYPE 2,8,Regular Public & Semi-Public Charging Points (AC):,La Guardiaweg
Plesmanlaan 125,Plesmanlaan 1065 LH,52.35106,4.824271,TYPE 2,8,Regular Public & Semi-Public Charging Points (AC):,
Jan Tooropstraat 162,162 Jan Tooropstraat 1061 AE,52.37013,4.840466,TYPE 2,8,Regular Public & Semi-Public Charging Points (AC):,Jan Tooropstraat
Molenwerf 12-24,10c2 Molenwerf 1014 BG,52.38585,4.848547,TYPE 2,8,Regular Public & Semi-Public Charging Points (AC):,Molenwerf
Haarlerbergweg 13,11 Haarlerbergweg 1101 CH,52.30252,4.952597,TYPE 2,8,Regular Public & Semi-Public Charging Points (AC):,Haarlerbergweg
Van der Boechorststraat 38,146 Cronenburg 1081 GN,52.3285,4.861184,TYPE 2,8,Regular Public & Semi-Public Charging Points (AC):,Cronenburg
Paasheuvelweg 20,20E Paasheuvelweg 1105 BJ,52.29706,4.951633,TYPE 2,8,Regular Public & Semi-Public Charging Points (AC):,Paasheuvelweg
Adam Smith Perkeerdek,3 Thomas R. Malthusstraat 1066 JR,52.33986,4.823993,TYPE 2,8,Regular Public & Semi-Public Charging Points (AC):,Thomas R. Malthusstraat
"NLD, Amsterdam, Henk Sneevlietweg 2",Henk Sneevlietpad 1066 VH,52.34558,4.830854,TYPE 2,8,Regular Public & Semi-Public Charging Points (AC):,Sneevlietpad
NL MAB Exploitatie/4718,82 Tafelbergweg 1105 BN,52.29239,4.946208,TYPE 2,8,Regular Public & Semi-Public Charging Points (AC):,Tafelbergweg
50five Exploitatie/55831,3B Thomas R. Malthusstraat 1066 JR,52.33994,4.824168,TYPE 2,8,Regular Public & Semi-Public Charging Points (AC):,Thomas R. Malthusstraat
LomboXnet/NL*LMS*P4762,6A Joan Muyskenweg 1096 CJ,52.33639,4.913384,TYPE 2,8,Regular Public & Semi-Public Charging Points (AC):,Joan Muyskenweg
Knab,3B Thomas R. Malthusstraat 1066 JR,52.33994,4.824168,TYPE 2,8,Regular Public & Semi-Public Charging Points (AC):,Thomas R. Malthusstraat
NLCON00001019,Weg zonder naam 1101 DT,52.3111,4.946906,TYPE 2,7,Regular Public & Semi-Public Charging Points (AC):,zonder naam
Van Gelder Australiehavenweg/Westpoortweg Amsterdam,10 Australiėhavenweg 1046 BR,52.39853,4.794579,TYPE 2,7,Regular Public & Semi-Public Charging Points (AC):,Australiėhavenweg
Kadoelen,2 Vorticellaweg 1035 VB,52.41662,4.912488,CCS2,3,fast charging points,Vorticellaweg
Kadoelen,2 Vorticellaweg 1035 VB,52.41662,4.912488,CCS2,3,fast charging points,Vorticellaweg
undefined,11 D Bos en Lommerplantsoen 1055 AA,52.37657,4.844575,TYPE 2,7,Regular Public & Semi-Public Charging Points (AC):,D Bos en Lommerplantsoen
undefined,888 Bijlmerplein 1102 MG,52.31357,4.952173,TYPE 2,7,Regular Public & Semi-Public Charging Points (AC):,Bijlmerplein
Greenflux/9b9bc791-1081-4824-9c27-9cae217bfd70,2 Vorticellaweg 1035 VB,52.41662,4.912488,CCS2,3,fast charging points,Vorticellaweg
Bouwinvest Real Estate Investors B.V.,2 R.J.H. Fortuynstraat 1019 WJ,52.37215,4.945873,TYPE 2,6,Regular Public & Semi-Public Charging Points (AC):,R.J.H. Fortuynstraat
274406,102 Antonio Vivaldistraat 1083 HN,52.33664,4.885116,TYPE 2,6,Regular Public & Semi-Public Charging Points (AC):,Antonio Vivaldistraat
"NXT 50five Beiraweg, Amsterdam",22 Casablancaweg 1047 HN,52.40468,4.751344,CCS2,6,fast charging points,Casablancaweg
NLCON00001269,2 Reimersbeek 1082 AG,52.32427,4.877457,TYPE 2,6,Regular Public & Semi-Public Charging Points (AC):,Reimersbeek
NLCON00000601,450 Singel 1017 BM,52.36775,4.888547,TYPE 2,6,Regular Public & Semi-Public Charging Points (AC):,Singel
VASTGOED RIETVELD (AMSTERDAM- OVERSCHIESTRAAT) B.V,55A Overschiestraat 1062 HN,52.34788,4.839903,TYPE 2,6,Regular Public & Semi-Public Charging Points (AC):,Overschiestraat
Van Leeuwen/89603951,193 Naritaweg 1043 CB,52.38722,4.83223,TYPE 2,6,Regular Public & Semi-Public Charging Points (AC):,Naritaweg
Van Leeuwen/89254119,50 Nieuwe Hemweg 1013 CX,52.39478,4.864004,TYPE 2,6,Regular Public & Semi-Public Charging Points (AC):,Nieuwe Hemweg
Naritaweg 235,193 Naritaweg 1043 CB,52.38722,4.83223,TYPE 2,6,Regular Public & Semi-Public Charging Points (AC):,Naritaweg
Nieuwe Hemweg 50,50 Nieuwe Hemweg 1013 CX,52.39478,4.864004,TYPE 2,6,Regular Public & Semi-Public Charging Points (AC):,Nieuwe Hemweg
BP Kriterion Amsterdam,IJburglaan 1095 KG,52.37095,4.965594,CCS2,6,fast charging points,
Charge point GreenFlux,38 Cornelis van Vollenhovenstraat 1063 KT,52.37979,4.819137,TYPE 2,6,Regular Public & Semi-Public Charging Points (AC):,Cornelis van Vollenhovenstraat
Parking Nieuw West Jan Celesstraat,Slego 1046 BM,52.39472,4.789534,TYPE 2,6,Regular Public & Semi-Public Charging Points (AC):,
Charge point GreenFlux,1088 Bijlmerdreef 1103 JT,52.32155,4.969383,TYPE 2,6,Regular Public & Semi-Public Charging Points (AC):,Bijlmerdreef
TNLP011514,807 De Boelelaan 1082 RT,52.3347,4.872114,TYPE 2,6,Regular Public & Semi-Public Charging Points (AC):,De Boelelaan
TNLP011417,13 Professor R. Casimirstraat 1068 KC,52.35311,4.808041,TYPE 2,6,Regular Public & Semi-Public Charging Points (AC):,Professor R. Casimirstraat
TNLP011291,Burgemeester Hogguerstraat 1064 EE,52.3738,4.828509,TYPE 2,6,Regular Public & Semi-Public Charging Points (AC):,Hogguerstraat
TNLP011384,38 Cornelis van Vollenhovenstraat 1063 KT,52.37979,4.819137,TYPE 2,6,Regular Public & Semi-Public Charging Points (AC):,Cornelis van Vollenhovenstraat
Charge point GreenFlux,87 Opmerkzaam 1068 RZ,52.35511,4.808372,TYPE 2,6,Regular Public & Semi-Public Charging Points (AC):,Opmerkzaam
TNLP010219,22 Willem Heselaarsstraat 1069 KA,52.35225,4.798135,TYPE 2,6,Regular Public & Semi-Public Charging Points (AC):,Willem Heselaarsstraat
TNLP010216,15 Streefkerkstraat 1107 LM,52.29372,4.98555,TYPE 2,6,Regular Public & Semi-Public Charging Points (AC):,Streefkerkstraat
TNLP010217,67 G.J. Scheurleerweg 1025 MZ,52.40477,4.929232,TYPE 2,6,Regular Public & Semi-Public Charging Points (AC):,G.J. Scheurleerweg
TNLP010213,14 Pannerdenstraat 1106 BD,52.29957,4.977547,TYPE 2,6,Regular Public & Semi-Public Charging Points (AC):,Pannerdenstraat
TNLP010209,281 Oeverpad 1068 PJ,52.36441,4.806039,TYPE 2,6,Regular Public & Semi-Public Charging Points (AC):,Oeverpad
TNLP010212,19 Boutenburg 1068 XZ,52.36437,4.802307,TYPE 2,6,Regular Public & Semi-Public Charging Points (AC):,Boutenburg
TNLP010205,5451 Admiraal de Ruijterweg 1055 MK,52.3846,4.846089,TYPE 2,6,Regular Public & Semi-Public Charging Points (AC):,Admiraal de Ruijterweg
TNLP010206,125 Geldershoofd 1103 BG,52.32408,4.970828,TYPE 2,6,Regular Public & Semi-Public Charging Points (AC):,Geldershoofd
TNLP010208,182 Rondeel 1082 MH,52.32752,4.880346,TYPE 2,6,Regular Public & Semi-Public Charging Points (AC):,Rondeel
TNLP010203,155 Wamelplein 1106 DS,52.29929,4.988073,TYPE 2,6,Regular Public & Semi-Public Charging Points (AC):,Wamelplein
TNLP010204,30 J.M. van der Meylaan 1019 EP,52.36791,4.944969,TYPE 2,6,Regular Public & Semi-Public Charging Points (AC):,J.M. van der Meylaan
TNLP010202,14II Sara Burgerhartstraat 1055 KX,52.38247,4.849731,TYPE 2,6,Regular Public & Semi-Public Charging Points (AC):,Sara Burgerhartstraat
Scopius EV Charging/89883122,34-46 Spyridon Louisweg 1034 ZP,52.40426,4.920379,TYPE 2,6,Regular Public & Semi-Public Charging Points (AC):,Spyridon Louisweg
TNLP011291,Burgemeester Hogguerstraat 1064 EE,52.3738,4.828509,TYPE 2,6,Regular Public & Semi-Public Charging Points (AC):,Hogguerstraat
Kromwijkdreef,Kromwijkdreef 1104 KM,52.31424,4.98243,CCS2,4,fast charging points,
Charge point Eneco,400 Lutkemeerweg 1067 TH,52.35569,4.761061,TYPE 2,6,Regular Public & Semi-Public Charging Points (AC):,Lutkemeerweg
TNLP010209,281 Oeverpad 1068 PJ,52.36441,4.806039,TYPE 2,6,Regular Public & Semi-Public Charging Points (AC):,Oeverpad
TNLP010208,182 Rondeel 1082 MH,52.32752,4.880346,TYPE 2,6,Regular Public & Semi-Public Charging Points (AC):,Rondeel
TNLP011103,87 Opmerkzaam 1068 RZ,52.35511,4.808372,TYPE 2,6,Regular Public & Semi-Public Charging Points (AC):,Opmerkzaam
TNLP011417,13 Professor R. Casimirstraat 1068 KC,52.35311,4.808041,TYPE 2,6,Regular Public & Semi-Public Charging Points (AC):,Professor R. Casimirstraat
TNLP010210,47 tt. Melissaweg 1033 SP,52.40656,4.884596,TYPE 2,6,Regular Public & Semi-Public Charging Points (AC):,tt. Melissaweg
VvE Aquamarijn,101 Jan van Zutphenstraat 1069 RR,52.3507,4.80221,TYPE 2,6,Regular Public & Semi-Public Charging Points (AC):,Jan van Zutphenstraat
TNLP010204,30 J.M. van der Meylaan 1019 EP,52.36791,4.944969,TYPE 2,6,Regular Public & Semi-Public Charging Points (AC):,J.M. van der Meylaan
AMS-,105 Europaplein 1079 AW,52.34156,4.893836,TYPE 2,6,Regular Public & Semi-Public Charging Points (AC):,Europaplein
TNLP010211,1288 Bijlmerdreef 1103 JZ,52.32277,4.972916,TYPE 2,6,Regular Public & Semi-Public Charging Points (AC):,Bijlmerdreef
TNLP011571,1088 Bijlmerdreef 1103 JT,52.32155,4.969383,TYPE 2,6,Regular Public & Semi-Public Charging Points (AC):,Bijlmerdreef
AMS-,97 Hofgeest 1102 EE,52.31174,4.957145,TYPE 2,6,Regular Public & Semi-Public Charging Points (AC):,Hofgeest
Stichting BovenIJ,34-46 Spyridon Louisweg 1034 ZP,52.40426,4.920379,TYPE 2,6,Regular Public & Semi-Public Charging Points (AC):,Spyridon Louisweg
Amsterdam AC22 HUB Duo,45 Hoogoorddreef 1101 BG,52.30766,4.93919,TYPE 2,6,Regular Public & Semi-Public Charging Points (AC):,Hoogoorddreef
AMS-0631,105HS Trompenburgstraat 1079 TT,52.34407,4.907003,TYPE 2,6,Regular Public & Semi-Public Charging Points (AC):,Trompenburgstraat
AMS-0646,1 Adama van Scheltemaplein 1077 LR,52.34978,4.87393,TYPE 2,6,Regular Public & Semi-Public Charging Points (AC):,Adama van Scheltemaplein
AMS-4686,20 President Steynstraat 1091 NC,52.35137,4.916011,TYPE 2,6,Regular Public & Semi-Public Charging Points (AC):,President Steynstraat
AMS-4691,102 Bart de Ligtstraat 1097 JE,52.34627,4.922336,TYPE 2,6,Regular Public & Semi-Public Charging Points (AC):,Bart de Ligtstraat
AMS-4687,16 Johann Siegerstraat 1096 BH,52.33337,4.918692,TYPE 2,6,Regular Public & Semi-Public Charging Points (AC):,Johann Siegerstraat
AMS-4691 Laadplein,102 Bart de Ligtstraat 1097 JE,52.34627,4.922336,TYPE 2,6,Regular Public & Semi-Public Charging Points (AC):,Bart de Ligtstraat
AMS-4684,402 Science Park 1098 XH,52.35672,4.956878,TYPE 2,6,Regular Public & Semi-Public Charging Points (AC):,Science Park
AMS-4684 Laadplein,402 Science Park 1098 XH,52.35672,4.956878,TYPE 2,6,Regular Public & Semi-Public Charging Points (AC):,Science Park
AMS-4686 Laadplein,20 President Steynstraat 1091 NC,52.35137,4.916011,TYPE 2,6,Regular Public & Semi-Public Charging Points (AC):,President Steynstraat
AMS-4687 Laadplein,16 Johann Siegerstraat 1096 BH,52.33337,4.918692,TYPE 2,6,Regular Public & Semi-Public Charging Points (AC):,Johann Siegerstraat
AMS-4695 Laadplein,506 Science Park 1098 XH,52.3557,4.958841,TYPE 2,6,Regular Public & Semi-Public Charging Points (AC):,Science Park
AMS-4680,19III Stadionkade 1077 VK,52.34478,4.87292,TYPE 2,6,Regular Public & Semi-Public Charging Points (AC):,Stadionkade
AMS-4680 Laadplein,19III Stadionkade 1077 VK,52.34478,4.87292,TYPE 2,6,Regular Public & Semi-Public Charging Points (AC):,Stadionkade
TNLP010205,5451 Admiraal de Ruijterweg 1055 MK,52.3846,4.846089,TYPE 2,6,Regular Public & Semi-Public Charging Points (AC):,Admiraal de Ruijterweg
AMS-1345,273 Stadionweg 1076 NZ,52.34486,4.859004,TYPE 2,6,Regular Public & Semi-Public Charging Points (AC):,Stadionweg
AMS-1601,132II Bestevāerstraat 1055 TR,52.37777,4.858612,TYPE 2,6,Regular Public & Semi-Public Charging Points (AC):,Bestevāerstraat
AMS-1314,63I Waalstraat 1079 DP,52.34416,4.901491,TYPE 2,6,Regular Public & Semi-Public Charging Points (AC):,Waalstraat
AMS-1317,241II Uiterwaardenstraat 1079 CP,52.34208,4.896577,TYPE 2,6,Regular Public & Semi-Public Charging Points (AC):,Uiterwaardenstraat
AMS-4438,2G Westermarkt 1016 DK,52.37478,4.88472,TYPE 2,6,Regular Public & Semi-Public Charging Points (AC):,Westermarkt
AMS-1941,82 Borgerstraat 1053 PV,52.3653,4.866845,TYPE 2,6,Regular Public & Semi-Public Charging Points (AC):,Borgerstraat
AMS-1761,68I Minervalaan 1077 PE,52.34613,4.872094,TYPE 2,6,Regular Public & Semi-Public Charging Points (AC):,Minervalaan
AMS-1175,1 Professor Tulpstraat 1018 GZ,52.36005,4.905357,TYPE 2,6,Regular Public & Semi-Public Charging Points (AC):,Professor Tulpstraat
Amsterdam AC22 HUB Duo,45 Hoogoorddreef 1101 BG,52.30766,4.93919,TYPE 2,6,Regular Public & Semi-Public Charging Points (AC):,Hoogoorddreef
TNLP010202,14II Sara Burgerhartstraat 1055 KX,52.38247,4.849731,TYPE 2,6,Regular Public & Semi-Public Charging Points (AC):,Sara Burgerhartstraat
TNLP010206,33 Geldershoofd 1103 BG,52.32407,4.97081,TYPE 2,6,Regular Public & Semi-Public Charging Points (AC):,Geldershoofd
